id,host_id,booking_id,name,city,state,zipcode,latitude,longitude,accommodates,beds,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,neighborhood_group_Ballard,neighborhood_group_Capitol Hill,neighborhood_group_Central Area,neighborhood_group_Downtown,neighborhood_group_Other,neighborhood_group_Other neighborhoods,neighborhood_group_Queen Anne,neighborhood_group_West Seattle,Other_neighborhood,property_type_Apartment,property_type_House,property_type_Other,# Bathrooms_Other,# Bathrooms_one,# Bathrooms_one and one half,# Bathrooms_two,# Bathrooms_two and one half,Bed Type_Other,Bed Type_Real Bed,# Bedrooms_Other,# Bedrooms_one,# Bedrooms_three,# Bedrooms_two,# Bedrooms_zero,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation policy_moderate,cancellation policy_strict
443736,2203746,863,Private studio apartment with deck,Seattle,WA,98122.0,47.60587457,-122.3079307,2,1.0,t,t,t,51,2012-05-08,2015-12-13,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
446276,884680,2902,Fantastic mountain view 2-bdrm home,Seattle,WA,98102.0,47.62289407,-122.325575,3,2.0,f,f,f,30,2012-06-12,2015-11-29,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
463768,1210993,3302,delux comfort+ in coolest 'hood,Seattle,WA,98107.0,47.66899481,-122.4028006,5,3.0,f,f,f,21,2012-06-18,2015-12-06,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
506542,1414691,445,"Garden apt, fresh honey",Seattle,WA,98105.0,47.6585389,-122.325818,4,2.0,f,f,f,86,2012-06-13,2015-10-19,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
555182,2222321,3242,Artistic Seattle home..whole house,Seattle,WA,98115.0,47.68362342,-122.2882783,6,4.0,f,f,f,13,2013-11-04,2015-08-07,88.0,9.0,10.0,9.0,10.0,9.0,9.0,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
580815,1787819,1622,St. John's Apartments #319 - Studio,Seattle,WA,98122.0,47.61354858,-122.3213054,2,1.0,f,f,f,11,2013-06-09,2015-12-15,98.0,10.0,9.0,9.0,10.0,10.0,10.0,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
606297,862329,2092,5 Bed 3Bath House Near Downtown SEA,Seattle,WA,98144.0,47.57756078,-122.3042807,14,9.0,f,t,t,81,2012-08-10,2015-12-25,87.0,8.0,8.0,9.0,9.0,8.0,8.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
611500,862329,2098,3Bed 2Bath w/ Deck Near Dwntwn SEA,Seattle,WA,98144.0,47.5772707,-122.3018571,8,5.0,f,t,t,29,2012-08-14,2015-09-20,86.0,9.0,9.0,10.0,10.0,8.0,8.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
619366,2070664,1114,Lake Union view Garden Apartment,Seattle,WA,98102.0,47.64454557,-122.3255229,2,1.0,t,f,f,146,2012-08-10,2015-12-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
631445,3139639,1437,Downtown Seattle View Condo,Seattle,WA,98121.0,47.61348311,-122.3484321,4,1.0,f,f,f,38,2012-08-13,2015-11-28,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
637326,3178016,2428,New Sun Filled Seattle Apartment,Seattle,WA,98115.0,47.69154323,-122.327288,4,1.0,f,f,f,18,2015-05-22,2016-01-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
639130,3187723,659,Fabulous home for a family!,Seattle,WA,98122.0,47.60974857,-122.2901086,8,5.0,f,f,f,2,2015-07-28,2015-09-07,80.0,9.0,7.0,8.0,9.0,10.0,10.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
670009,1650960,912,Sunny 3BDhome near Downtown Seattle,Seattle,WA,98122.0,47.61240201,-122.3112072,8,3.0,f,t,t,13,2015-03-24,2015-10-15,72.0,8.0,7.0,8.0,8.0,9.0,8.0,1.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
706385,2070664,1095,Lake Union view Sky Cabin apt.,Seattle,WA,98102.0,47.64338999,-122.3258219,2,1.0,t,f,f,188,2012-10-30,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
707424,3636326,3620,A Garden Sanctuary in the City,Seattle,WA,98122.0,47.62124542,-122.302201,6,3.0,t,f,t,26,2013-01-02,2015-09-15,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
708774,316200,1103,Clean+Comfy Eastlake/Lk Union 1BR,Seattle,WA,98102.0,47.63897301,-122.3248878,4,1.0,t,f,f,47,2012-12-13,2015-11-27,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
714043,2796016,2008,Greenlake Sky Loft,Seattle,WA,98103.0,47.68796587,-122.3500557,3,1.0,f,f,f,36,2012-10-02,2015-11-13,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
719233,934641,2765,Spacious Apartment in Capitol Hill!,Seattle,WA,98122.0,47.61545123,-122.3287407,3,1.0,f,t,f,255,2012-10-03,2015-11-29,85.0,8.0,8.0,9.0,9.0,9.0,9.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
722537,3731681,3590,Garden Suite in North Capitol Hill,Seattle,WA,98112.0,47.62995686,-122.30861,6,4.0,f,f,f,34,2013-04-11,2015-12-18,96.0,10.0,9.0,9.0,10.0,10.0,9.0,1.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
723723,3740695,814,BAMBOO BUNGALOW ,Seattle,WA,98112.0,47.61966237,-122.2895565,4,2.0,f,t,f,49,2012-10-15,2015-09-01,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
723846,3737272,2434,Seattle Cozy Cottage in Maple Leaf,Seattle,WA,98115.0,47.69653132,-122.3172588,3,1.0,f,f,t,43,2013-02-01,2015-12-05,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
748526,3932149,3411,Mother in law studio-Ballard/phinne,Seattle,WA,98117.0,47.67944669,-122.3635495,2,1.0,f,t,t,38,2012-11-27,2015-10-13,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
794633,2012892,822,Guest House in Madison Valley,Seattle,WA,98112.0,47.62536071,-122.2915178,2,1.0,t,f,f,270,2013-05-05,2015-12-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
796594,4196404,2694,Capitol Hill View Home ,Seattle,WA,98102.0,47.62297911,-122.328656,2,1.0,f,f,f,22,2013-01-25,2015-08-03,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
808134,74305,1396,2 Bed 2 Bath Courtyard View Oasis,Seattle,WA,98121.0,47.61405684,-122.3472698,6,3.0,f,t,t,5,2013-09-15,2015-12-01,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
808811,4255498,347,GREENLAKE HOME - Great location!,Seattle,WA,98103.0,47.66521357,-122.336753,6,3.0,f,f,f,45,2013-09-05,2015-12-24,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
823989,12621051,1967,The Whitman Ave Suites,Seattle,WA,98133.0,47.70484849,-122.3448874,6,3.0,f,f,f,55,2013-01-06,2015-12-01,92.0,9.0,9.0,9.0,9.0,8.0,9.0,1.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
825574,1340339,3556,Urban Oasis,Seattle,WA,98112.0,47.62513799,-122.3055617,2,1.0,f,f,t,40,2014-07-23,2015-12-10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
828298,74305,1571,2 Bedroom Sparkling City Oasis,Seattle,WA,98101.0,47.61185535,-122.3304909,5,3.0,f,t,t,14,2013-01-29,2015-11-22,92.0,9.0,10.0,10.0,10.0,10.0,10.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
838764,1201633,1737,Alki Beach House in West Seattle,Seattle,WA,98116.0,47.57700794,-122.411667,8,4.0,f,f,f,17,2013-03-16,2016-01-03,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
841274,4133943,2290,Goat Hill House Apartment,Seattle,WA,98144.0,47.58357241,-122.295901,5,3.0,t,f,t,69,2013-03-27,2015-12-29,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
844939,4411144,1286,"DOWNTOWN A/C, Parking, Pool S2",Seattle,WA,98121.0,47.61466447,-122.3465917,4,2.0,f,f,t,12,2013-02-22,2015-12-18,96.0,10.0,10.0,9.0,10.0,10.0,10.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
859467,4500127,3474,Alki Beach Waterfront Cape Cod HSE,Seattle,WA,98136.0,47.55575249,-122.4000448,7,2.0,f,t,t,48,2013-04-08,2015-11-30,89.0,9.0,8.0,9.0,9.0,10.0,9.0,1.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
872152,50893,2764,Luxurious Local Lifestyle 2Bd/2+Bth,Seattle,WA,98102.0,47.62552576,-122.3235894,4,2.0,f,t,t,10,2014-03-27,2015-09-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
882274,934641,2617,1BR/1BA Comfy Apt in Capitol Hill,Seattle,WA,98122.0,47.61704199,-122.3268645,2,1.0,f,t,f,189,2013-02-04,2015-12-14,84.0,9.0,8.0,9.0,9.0,9.0,9.0,5.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
902243,8243075,1273,SALE Luxury 2br/2ba/LOCATION PRKG!,Seattle,WA,98121.0,47.61596881,-122.3450891,7,2.0,f,f,f,23,2013-04-03,2015-11-01,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
902609,3264544,3495,Awesome Studio in West Seattle,Seattle,WA,98106.0,47.52448605,-122.3538014,3,1.0,t,t,t,107,2013-03-24,2015-10-19,95.0,10.0,10.0,10.0,10.0,9.0,10.0,3.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
904057,4678869,188,Enjoy Seattle in Your Mini-Home!,Seattle,WA,98107.0,47.66539135,-122.3660988,3,1.0,f,t,t,125,2013-02-19,2015-12-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
922986,4962900,1490,"Pike Place 2 Blocks, Best Spot! HS2",Seattle,WA,98101.0,47.60600198,-122.338613,6,3.0,f,f,f,15,2013-09-15,2015-11-14,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931154,4962900,1334,Met Tower in Belltown! MT2,Seattle,WA,98101.0,47.61368632,-122.3366677,6,3.0,f,f,f,21,2013-12-07,2015-11-05,96.0,9.0,9.0,10.0,10.0,10.0,9.0,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931758,4962900,1339,"Hottest Downtown Address, Pool! MT2",Seattle,WA,98101.0,47.61341336,-122.3375177,6,3.0,f,f,f,24,2013-11-13,2015-12-26,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931785,4962900,1530,Close to Everything!!! HS2,Seattle,WA,98101.0,47.60608277,-122.3394343,6,3.0,f,f,f,24,2013-09-17,2015-12-15,96.0,9.0,10.0,10.0,9.0,10.0,10.0,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
934123,4962900,1466,Shopping and Nightlife!!! HS2,Seattle,WA,98101.0,47.60691935,-122.3397131,6,3.0,f,f,f,10,2013-09-13,2015-10-21,90.0,9.0,9.0,9.0,10.0,10.0,9.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
935432,4962900,1492,One block from Pike's Market! HSW,Seattle,WA,98101.0,47.60600254,-122.3389003,6,3.0,f,f,f,6,2013-08-23,2015-06-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
935862,4962900,1502,"Best Downtown Spot, Waterviews! HSW",Seattle,WA,98101.0,47.60679938,-122.3381918,6,3.0,f,f,f,11,2014-02-11,2015-11-23,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
936177,4962900,1489,Next to Seattle Art Museum! HS2,Seattle,WA,98101.0,47.60700759,-122.3372064,6,3.0,f,f,f,17,2013-10-17,2015-11-08,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
936484,4962900,1066,Marketside Flats next to Pike! MS1,Seattle,WA,98101.0,47.60854615,-122.3391915,2,2.0,f,f,f,7,2014-10-05,2015-08-10,91.0,9.0,9.0,9.0,9.0,10.0,9.0,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
937370,4962900,1271,Heart of Belltown! SH2,Seattle,WA,98121.0,47.61413014,-122.3421358,6,3.0,f,f,f,27,2013-12-01,2015-12-24,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
938785,4962900,1068,Best Ocean Views By Pike Place! PA1,Seattle,WA,98121.0,47.60846227,-122.3395063,4,2.0,f,f,f,13,2014-04-28,2015-11-06,86.0,9.0,9.0,8.0,9.0,10.0,9.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
944237,4411144,1081,"Pike Place Market, Parking, View S3",Seattle,WA,98101.0,47.60723759,-122.3413143,4,2.0,f,f,t,9,2013-05-05,2015-10-31,93.0,10.0,9.0,9.0,10.0,10.0,10.0,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
945645,4411144,1551,"PIKE PLACE Market, Parking, View S6",Seattle,WA,98101.0,47.60688177,-122.3405957,4,2.0,f,f,t,9,2015-01-25,2015-11-09,97.0,9.0,9.0,9.0,9.0,10.0,9.0,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
945833,5124845,3174,A block from the Seattle Center,Seattle,WA,98109.0,47.62615511,-122.3499911,5,3.0,f,f,t,3,2013-06-24,2015-08-23,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
953595,5177328,2,Bright & Airy Queen Anne Apartment,Seattle,WA,98119.0,47.63912312,-122.3656665,4,1.0,f,t,t,43,2013-08-19,2015-12-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
955506,357277,525,Cozy Greenlake Bungalow,Seattle,WA,98103.0,47.69044857,-122.3421874,4,2.0,f,t,t,22,2013-03-27,2015-12-28,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
973859,5325813,899, BY Downtown*Universities*Hospitals,Seattle,WA,98122.0,47.60767478,-122.3056185,6,3.0,f,f,f,81,2013-06-20,2015-12-27,96.0,9.0,10.0,10.0,10.0,9.0,9.0,2.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
988176,1623580,1248,HotSpot Location near Pike Place,Seattle,WA,98121.0,47.6115756,-122.3466116,5,1.0,t,t,t,121,2013-03-14,2016-01-03,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
991961,74305,1087,"2 Bedroom, 2 Bath Cloud Nine Oasis",Seattle,WA,98101.0,47.60817001,-122.3383759,5,2.0,f,t,t,7,2013-04-02,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1002835,2490446,3623,Comfortable condo in Madison Valley,Seattle,WA,98112.0,47.62242595,-122.2983391,4,3.0,f,t,t,6,2014-05-25,2015-12-22,80.0,8.0,8.0,7.0,8.0,10.0,8.0,0.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1003890,5507055,2170,PRIVATE 3 BEDROOM HOME,Seattle,WA,98106.0,47.52987253,-122.3598233,6,3.0,f,t,t,72,2013-04-29,2015-11-29,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
