id,price,weekly_price,monthly_price,guests_included,extra_people,security_deposit,cleaning_fee,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365
2313,$80.00 ,$400.00 ,,2,$0.00 ,$150.00 ,,2,28,t,29,59,89,178
2314,$200.00 ,,,1,$0.00 ,,$90.00 ,2,1125,t,0,6,7,16
2315,$68.00 ,$450.00 ,,2,$10.00 ,,,2,21,t,0,14,31,31
2316,$49.00 ,,,1,$25.00 ,,,2,15,t,27,57,86,86
2317,$39.00 ,,,1,$25.00 ,,,3,10,t,24,54,83,83
2318,$95.00 ,$600.00 ,"$2,000.00 ",2,$25.00 ,,,2,1125,t,14,44,74,349
2319,$89.00 ,$600.00 ,,2,$25.00 ,$125.00 ,$35.00 ,2,90,t,29,59,88,88
2320,$62.00 ,$350.00 ,,2,$50.00 ,,,1,1125,t,24,54,84,348
2321,$81.00 ,,,4,$50.00 ,$300.00 ,$90.00 ,2,15,t,8,8,8,8
2322,$70.00 ,$450.00 ,"$1,350.00 ",1,$0.00 ,$150.00 ,$75.00 ,3,365,t,30,60,90,365
2323,$110.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2324,$200.00 ,,,4,$0.00 ,$500.00 ,$80.00 ,3,1125,t,0,0,0,0
2325,$100.00 ,"$1,050.00 ","$3,250.00 ",4,$40.00 ,"$1,000.00 ",$40.00 ,3,1125,t,17,17,17,108
2326,$63.00 ,$550.00 ,,1,$0.00 ,,$25.00 ,1,25,t,30,60,90,365
2327,$70.00 ,$450.00 ,,2,$25.00 ,$100.00 ,$20.00 ,1,30,t,30,60,90,365
2328,$60.00 ,$360.00 ,"$1,100.00 ",2,$15.00 ,$100.00 ,$10.00 ,2,30,t,0,3,32,32
2329,$39.00 ,$300.00 ,"$1,200.00 ",1,$0.00 ,,,1,1125,t,29,58,88,242
2330,$36.00 ,$238.00 ,$840.00 ,1,$10.00 ,$500.00 ,$10.00 ,1,1125,t,22,52,81,81
2331,$100.00 ,,,0,$0.00 ,$200.00 ,,2,14,t,30,60,90,365
2332,$250.00 ,,,1,$0.00 ,$150.00 ,$100.00 ,1,1125,t,10,40,70,345
2333,$38.00 ,,,1,$10.00 ,$100.00 ,,2,365,t,21,51,81,354
2334,$65.00 ,$385.00 ,,1,$0.00 ,,,2,730,t,9,9,37,312
2335,$68.00 ,$536.00 ,"$1,890.00 ",2,$10.00 ,,$10.00 ,1,1125,t,28,53,55,330
2336,$110.00 ,$650.00 ,"$2,400.00 ",1,$0.00 ,$150.00 ,$50.00 ,2,30,t,17,43,73,162
2337,$100.00 ,$575.00 ,"$2,100.00 ",2,$75.00 ,$100.00 ,$50.00 ,3,1125,t,20,25,53,100
2338,$99.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2339,$34.00 ,,,1,$10.00 ,$500.00 ,$10.00 ,1,1125,t,16,44,73,73
2340,$41.00 ,$220.00 ,$777.00 ,1,$10.00 ,$500.00 ,$10.00 ,1,29,t,17,47,76,76
2341,$98.00 ,$650.00 ,"$2,300.00 ",2,$20.00 ,,$100.00 ,2,1125,t,30,60,89,89
2342,$188.00 ,,,2,$29.00 ,$250.00 ,$95.00 ,2,21,t,28,58,88,358
2343,$85.00 ,$500.00 ,,2,$20.00 ,$350.00 ,$20.00 ,1,1125,t,16,46,76,336
2344,$80.00 ,,"$2,250.00 ",2,$25.00 ,,$25.00 ,2,1125,t,30,60,90,365
2345,$150.00 ,,"$3,500.00 ",2,$30.00 ,$300.00 ,$250.00 ,2,30,t,30,60,90,365
2346,$160.00 ,,,4,$25.00 ,$500.00 ,$35.00 ,3,1125,t,30,60,90,365
2347,$99.00 ,,,1,$0.00 ,$150.00 ,$25.00 ,3,28,t,30,34,34,34
2348,$75.00 ,$400.00 ,"$1,113.00 ",2,$5.00 ,$100.00 ,,2,1125,t,28,58,88,363
2349,$75.00 ,,,2,$15.00 ,,$20.00 ,3,1125,t,30,60,90,365
2350,$65.00 ,$350.00 ,"$1,400.00 ",2,$10.00 ,,$65.00 ,1,1125,t,3,33,63,338
2351,$95.00 ,$550.00 ,"$1,600.00 ",1,$0.00 ,,$35.00 ,1,30,t,13,17,47,322
2352,$90.00 ,,,1,$0.00 ,$500.00 ,$35.00 ,1,1125,t,6,36,66,341
2353,$250.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,146
2354,$115.00 ,$800.00 ,,1,$20.00 ,$200.00 ,$50.00 ,2,1125,t,30,60,90,365
2355,$93.00 ,$650.00 ,"$2,600.00 ",1,$0.00 ,,$100.00 ,1,1125,t,30,60,90,365
2356,$45.00 ,$250.00 ,$950.00 ,1,$10.00 ,$100.00 ,,3,1125,t,2,32,62,125
2357,$168.00 ,$964.00 ,"$3,618.00 ",1,$0.00 ,,$40.00 ,1,1125,t,7,29,54,160
2358,$127.00 ,$799.00 ,"$2,339.00 ",2,$0.00 ,$150.00 ,$50.00 ,3,28,t,4,34,64,153
2359,$35.00 ,$232.00 ,$819.00 ,1,$10.00 ,$500.00 ,$10.00 ,1,1125,t,10,40,69,69
2360,$65.00 ,,,1,$0.00 ,,$15.00 ,1,1125,t,30,60,90,365
2361,$279.00 ,"$1,390.00 ",,1,$0.00 ,,$125.00 ,2,1125,t,0,0,0,184
2362,$93.00 ,$565.00 ,"$2,100.00 ",3,$10.00 ,,$50.00 ,2,1125,t,25,55,85,174
2363,$65.00 ,,,2,$15.00 ,,,2,14,t,28,58,88,363
2364,$150.00 ,"$1,000.00 ",,1,$0.00 ,$150.00 ,$125.00 ,7,60,t,0,0,0,41
2365,$375.00 ,,,8,$25.00 ,$250.00 ,$100.00 ,2,365,t,30,60,90,365
2366,$85.00 ,,,1,$0.00 ,,,1,1125,t,3,33,63,338
2367,$50.00 ,$250.00 ,$900.00 ,1,$10.00 ,,$20.00 ,1,1125,t,30,60,90,365
2368,$55.00 ,,,1,$20.00 ,,$25.00 ,1,4,t,12,12,12,12
2369,$35.00 ,,,1,$0.00 ,,,1,1125,t,22,36,37,312
2370,$85.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2371,$75.00 ,$475.00 ,,2,$20.00 ,,$20.00 ,2,60,t,0,0,0,0
2372,$70.00 ,,,2,$10.00 ,$100.00 ,,1,1125,t,5,18,18,27
2373,$65.00 ,$425.00 ,"$1,490.00 ",0,$0.00 ,$200.00 ,$25.00 ,1,1125,t,12,42,72,346
2374,$99.00 ,$600.00 ,"$1,600.00 ",2,$20.00 ,$200.00 ,$40.00 ,2,13,t,23,53,83,262
2375,$75.00 ,$450.00 ,"$1,600.00 ",2,$5.00 ,$200.00 ,,5,6,t,30,60,90,179
2376,$100.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,0
2377,$129.00 ,$903.00 ,"$1,850.00 ",2,$15.00 ,,,2,365,t,0,0,0,273
2378,$80.00 ,,,2,$10.00 ,$100.00 ,,1,1125,t,30,60,90,365
2379,$85.00 ,$500.00 ,"$1,800.00 ",2,$25.00 ,,$20.00 ,2,60,t,30,60,90,365
2380,$95.00 ,$630.00 ,"$2,500.00 ",1,$0.00 ,$200.00 ,,2,1125,t,30,60,90,360
2381,$69.00 ,$650.00 ,"$2,800.00 ",1,$0.00 ,,$60.00 ,1,1125,t,27,54,84,355
2382,$42.00 ,$275.00 ,,1,$0.00 ,,$25.00 ,1,1125,t,7,37,67,337
2383,$70.00 ,,"$2,000.00 ",1,$30.00 ,,$20.00 ,1,1125,t,30,60,90,365
2384,$55.00 ,$450.00 ,,1,$0.00 ,$100.00 ,$25.00 ,1,7,t,14,38,55,84
2385,$47.00 ,$280.00 ,$987.00 ,1,$0.00 ,$200.00 ,$5.00 ,1,120,t,24,54,84,359
2386,$148.00 ,$905.00 ,"$3,100.00 ",4,$5.00 ,$500.00 ,$100.00 ,2,180,t,23,50,80,342
2387,$95.00 ,$600.00 ,"$1,999.00 ",2,$0.00 ,$100.00 ,$60.00 ,1,1125,t,0,27,57,332
2388,$49.00 ,,,1,$10.00 ,,$10.00 ,1,21,t,30,49,79,354
2389,$65.00 ,,,1,$15.00 ,,$25.00 ,1,7,t,0,0,5,5
2390,$50.00 ,$298.00 ,,1,$0.00 ,$600.00 ,$20.00 ,1,1125,t,4,12,16,16
2391,$58.00 ,,,1,$0.00 ,,$29.00 ,1,1125,t,15,45,75,350
2392,$55.00 ,,,1,$0.00 ,$100.00 ,,1,1125,t,29,59,89,364
2393,$129.00 ,$600.00 ,"$2,200.00 ",2,$15.00 ,$300.00 ,$89.00 ,2,180,t,0,0,0,0
2394,$95.00 ,$600.00 ,"$1,800.00 ",1,$0.00 ,,$50.00 ,1,1125,t,0,30,60,335
2395,$49.00 ,,,1,$15.00 ,,$24.00 ,2,14,t,20,50,75,159
2396,$85.00 ,$575.00 ,"$1,400.00 ",1,$0.00 ,,$10.00 ,1,1125,t,18,48,78,353
2397,$100.00 ,$450.00 ,"$1,450.00 ",2,$20.00 ,$500.00 ,$35.00 ,2,1125,t,0,0,27,116
2398,$59.00 ,$390.00 ,"$1,590.00 ",1,$0.00 ,,$25.00 ,2,1125,t,0,28,58,329
2399,$55.00 ,$480.00 ,"$1,250.00 ",1,$5.00 ,,$30.00 ,1,1125,t,0,7,37,312
2400,$55.00 ,$350.00 ,"$1,000.00 ",1,$0.00 ,,,1,1125,t,30,60,90,365
2401,$51.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2402,$200.00 ,,"$5,200.00 ",6,$20.00 ,$500.00 ,$125.00 ,2,29,t,16,46,76,342
2403,$100.00 ,$800.00 ,"$3,000.00 ",1,$0.00 ,,$50.00 ,1,1125,t,0,0,6,273
2404,$79.00 ,$499.00 ,"$1,500.00 ",1,$0.00 ,$195.00 ,,1,1125,t,9,30,59,59
2405,$90.00 ,$600.00 ,"$2,500.00 ",2,$20.00 ,$100.00 ,$20.00 ,1,30,t,17,47,77,352
2406,$30.00 ,$200.00 ,,1,$25.00 ,$100.00 ,$75.00 ,2,10,t,0,0,1,276
2407,$35.00 ,,,1,$0.00 ,,,1,1125,t,29,59,88,88
2408,$45.00 ,$280.00 ,$900.00 ,1,$0.00 ,,$5.00 ,1,1125,t,1,27,57,146
2409,$60.00 ,$330.00 ,"$1,350.00 ",1,$0.00 ,,$30.00 ,2,60,t,30,60,90,365
2410,$50.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,0
2411,$95.00 ,$850.00 ,,2,$15.00 ,,$60.00 ,1,7,t,30,60,90,365
2412,$64.00 ,$375.00 ,"$1,199.00 ",1,$10.00 ,,$18.00 ,1,1125,t,0,7,37,312
2413,$51.00 ,$360.00 ,"$1,350.00 ",2,$14.00 ,,,1,1125,t,30,60,90,365
2414,$75.00 ,$536.00 ,"$1,890.00 ",1,$0.00 ,,$10.00 ,2,30,t,30,60,90,359
2415,$94.00 ,,"$2,600.00 ",3,$15.00 ,$100.00 ,$70.00 ,2,1125,t,0,0,1,276
2416,$100.00 ,,,1,$0.00 ,$100.00 ,$45.00 ,3,1125,t,29,59,89,178
2417,$90.00 ,,,1,$0.00 ,,$125.00 ,1,1125,t,30,60,90,365
2418,$69.00 ,,,1,$20.00 ,,$10.00 ,1,1125,t,23,53,83,358
2419,$139.00 ,,,2,$0.00 ,,$10.00 ,1,1125,t,0,3,33,308
2420,$55.00 ,$200.00 ,$690.00 ,1,$25.00 ,$200.00 ,$75.00 ,3,90,t,0,0,0,212
2421,$50.00 ,$320.00 ,"$1,250.00 ",2,$10.00 ,,$20.00 ,2,1125,t,16,46,70,341
2422,$120.00 ,,,1,$15.00 ,$100.00 ,$50.00 ,2,8,t,21,51,81,356
2423,$59.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2424,$135.00 ,$875.00 ,"$3,450.00 ",1,$0.00 ,$300.00 ,$90.00 ,3,365,t,20,35,62,305
2425,$110.00 ,$815.00 ,,1,$0.00 ,,$20.00 ,2,29,t,26,56,86,170
2426,$137.00 ,,,6,$0.00 ,,$40.00 ,2,60,t,30,53,83,358
2427,$67.00 ,,,2,$25.00 ,$250.00 ,$20.00 ,1,30,t,15,30,60,335
2428,$110.00 ,$675.00 ,"$2,455.00 ",2,$25.00 ,,$40.00 ,2,30,t,30,60,90,365
2429,$65.00 ,$535.00 ,"$1,675.00 ",1,$0.00 ,,$15.00 ,1,1125,t,28,58,88,362
2430,$37.00 ,$210.00 ,$650.00 ,1,$300.00 ,,$6.00 ,1,13,t,0,7,37,312
2431,$65.00 ,,,2,$15.00 ,,$35.00 ,3,1125,t,6,32,62,337
2432,$130.00 ,,,2,$10.00 ,,$35.00 ,2,1125,t,27,33,62,337
2433,$60.00 ,$330.00 ,"$1,320.00 ",1,$0.00 ,,$20.00 ,2,60,t,30,60,90,365
2434,$79.00 ,$525.00 ,"$2,050.00 ",2,$5.00 ,$300.00 ,$65.00 ,1,365,t,6,27,48,323
2435,$72.00 ,,,1,$0.00 ,,,2,1125,t,2,2,2,5
2436,$95.00 ,$595.00 ,"$1,475.00 ",1,$0.00 ,,$65.00 ,3,365,t,0,0,0,3
2437,$80.00 ,$500.00 ,"$1,900.00 ",2,$10.00 ,$150.00 ,$60.00 ,2,1125,t,10,40,51,310
2438,$109.00 ,$605.00 ,"$1,980.00 ",1,$0.00 ,,$40.00 ,2,60,t,30,60,90,365
2439,$50.00 ,$325.00 ,"$1,200.00 ",1,$15.00 ,,$60.00 ,1,1125,t,30,60,90,365
2440,$85.00 ,$655.00 ,"$2,900.00 ",2,$10.00 ,,$40.00 ,2,1125,t,0,3,33,305
2441,$115.00 ,$700.00 ,"$1,600.00 ",2,$25.00 ,,$100.00 ,5,1125,t,0,12,19,294
2442,$98.00 ,$800.00 ,"$2,400.00 ",1,$0.00 ,,,2,1125,t,15,40,65,65
2443,$109.00 ,$550.00 ,"$2,500.00 ",1,$15.00 ,"$1,000.00 ",$50.00 ,1,10,t,30,60,90,365
2444,$28.00 ,$167.00 ,$588.00 ,1,$33.00 ,$95.00 ,$25.00 ,6,120,t,19,49,78,78
2445,$39.00 ,$250.00 ,$900.00 ,1,$10.00 ,$100.00 ,$50.00 ,1,1125,t,2,25,54,302
2446,$63.00 ,$470.00 ,,2,$10.00 ,,,1,1125,t,16,40,70,345
2447,$35.00 ,$226.00 ,,1,$0.00 ,,,1,1125,t,10,17,38,38
2448,$42.00 ,$320.00 ,"$1,050.00 ",1,$15.00 ,,$35.00 ,2,1125,t,0,28,58,333
2449,$29.00 ,$173.00 ,$609.00 ,1,$15.00 ,$295.00 ,$25.00 ,6,31,t,2,32,61,61
2450,$70.00 ,$375.00 ,,2,$0.00 ,,$20.00 ,2,30,t,0,0,0,0
2451,$74.00 ,$450.00 ,"$1,800.00 ",2,$0.00 ,$250.00 ,,2,1125,t,30,60,90,365
2452,$75.00 ,$430.00 ,"$1,510.00 ",1,$15.00 ,,$30.00 ,1,1125,t,30,60,90,365
2453,$85.00 ,,,1,$0.00 ,,$45.00 ,2,4,t,10,21,32,102
2454,$50.00 ,$250.00 ,$950.00 ,1,$0.00 ,,,5,1125,t,16,46,76,351
2455,$125.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2456,$93.00 ,$630.00 ,,2,$10.00 ,,$20.00 ,2,7,t,27,57,87,362
2457,$86.00 ,,,2,$20.00 ,,$20.00 ,2,14,t,20,20,20,20
2458,$80.00 ,$450.00 ,"$1,400.00 ",1,$15.00 ,,$15.00 ,3,60,t,0,3,33,90
2459,$280.00 ,"$1,750.00 ","$4,200.00 ",6,$30.00 ,$550.00 ,$150.00 ,3,365,t,0,0,0,0
2460,$138.00 ,$825.00 ,"$2,200.00 ",3,$15.00 ,,$100.00 ,5,1125,t,15,45,75,289
2461,$100.00 ,,"$2,500.00 ",1,$0.00 ,$700.00 ,,1,1125,t,30,60,90,365
2462,$45.00 ,,,1,$25.00 ,$200.00 ,$30.00 ,3,28,t,28,58,88,363
2463,$39.00 ,$350.00 ,"$1,092.00 ",1,$15.00 ,,,2,1125,t,17,29,59,148
2464,$127.00 ,$750.00 ,"$2,625.00 ",2,$15.00 ,$150.00 ,$25.00 ,2,1125,t,3,3,11,96
2465,$110.00 ,$700.00 ,,1,$0.00 ,,,1,1125,t,0,0,0,113
2466,$40.00 ,$250.00 ,$850.00 ,1,$0.00 ,,$20.00 ,3,1125,t,0,0,0,0
2467,$40.00 ,,,1,$0.00 ,$200.00 ,$15.00 ,2,1125,t,6,26,47,322
2468,$90.00 ,,,1,$0.00 ,,,5,1125,t,22,44,65,65
2469,$125.00 ,,,2,$10.00 ,$150.00 ,$35.00 ,2,7,t,10,40,70,345
2470,$39.00 ,$300.00 ,"$1,020.00 ",1,$15.00 ,,$40.00 ,3,1125,t,30,60,90,365
2471,$80.00 ,,,1,$0.00 ,,,8,1125,t,0,0,0,192
2472,$325.00 ,"$1,700.00 ","$5,950.00 ",4,$15.00 ,$150.00 ,$100.00 ,1,1125,t,0,0,0,203
2473,$95.00 ,$650.00 ,"$2,100.00 ",2,$10.00 ,$100.00 ,$50.00 ,2,1125,t,0,14,44,133
2474,$115.00 ,$680.00 ,"$1,895.00 ",1,$15.00 ,$100.00 ,$70.00 ,2,60,t,30,60,90,365
2475,$245.00 ,"$1,600.00 ","$5,990.00 ",4,$10.00 ,$100.00 ,$60.00 ,1,1125,t,0,0,0,203
2476,$69.00 ,,"$2,500.00 ",2,$15.00 ,$150.00 ,$50.00 ,1,5,t,18,39,69,344
2477,$129.00 ,$799.00 ,"$1,499.00 ",1,$0.00 ,,,2,1125,t,0,0,29,253
2478,$28.00 ,$173.00 ,$609.00 ,1,$15.00 ,$295.00 ,$25.00 ,6,31,t,0,0,21,110
2479,$49.00 ,,,1,$25.00 ,$185.00 ,$10.00 ,2,21,t,30,60,90,365
2480,$110.00 ,$600.00 ,"$1,500.00 ",2,$15.00 ,,$50.00 ,3,1125,t,29,56,86,361
2481,$105.00 ,,,2,$15.00 ,$100.00 ,$30.00 ,2,14,t,6,32,62,337
2482,$38.00 ,$244.00 ,$985.00 ,1,$0.00 ,,$5.00 ,2,1125,t,5,35,64,64
2483,$130.00 ,,,2,$15.00 ,$600.00 ,$45.00 ,5,29,t,30,60,90,184
2484,$39.00 ,$250.00 ,$900.00 ,1,$15.00 ,$100.00 ,$45.00 ,1,1125,t,2,32,62,337
2485,$80.00 ,,,0,$0.00 ,$150.00 ,$50.00 ,5,12,t,10,10,10,285
2486,$110.00 ,$695.00 ,"$1,895.00 ",1,$15.00 ,$150.00 ,$65.00 ,3,1125,t,0,0,24,299
2487,$100.00 ,,,2,$10.00 ,,$25.00 ,3,365,t,14,32,50,291
2488,$50.00 ,$250.00 ,$950.00 ,1,$0.00 ,,,5,1125,t,30,60,90,365
2489,$75.00 ,,,2,$25.00 ,,$10.00 ,2,6,t,0,0,0,0
2490,$85.00 ,,,2,$20.00 ,$250.00 ,,2,14,t,30,60,81,149
2491,$70.00 ,$375.00 ,"$1,200.00 ",0,$0.00 ,$100.00 ,$20.00 ,1,1125,t,30,60,90,365
2492,$95.00 ,,,1,$0.00 ,,,3,1125,t,0,0,0,103
2493,$50.00 ,,,1,$0.00 ,,,1,1125,t,0,0,0,0
2494,$115.00 ,$700.00 ,"$2,400.00 ",2,$20.00 ,$300.00 ,$100.00 ,1,1125,t,30,60,90,365
2495,$45.00 ,,,1,$0.00 ,$250.00 ,$15.00 ,2,1125,t,13,33,54,321
2496,$60.00 ,$300.00 ,"$1,150.00 ",2,$10.00 ,$150.00 ,$10.00 ,5,1125,t,17,47,77,352
2497,$95.00 ,$550.00 ,"$1,875.00 ",2,$25.00 ,,,2,1125,t,0,0,0,271
2498,$39.00 ,,,2,$20.00 ,,$20.00 ,1,1125,t,2,7,37,312
2499,$88.00 ,$525.00 ,"$1,848.00 ",2,$0.00 ,,$20.00 ,1,14,t,21,29,59,334
2500,$175.00 ,$900.00 ,"$5,300.00 ",6,$15.00 ,$200.00 ,$100.00 ,4,28,t,0,0,0,0
2501,$80.00 ,$400.00 ,"$1,400.00 ",2,$20.00 ,$100.00 ,$20.00 ,1,1125,t,28,32,62,337
2502,$35.00 ,$208.00 ,$735.00 ,1,$15.00 ,$295.00 ,$25.00 ,6,31,t,5,35,65,154
2503,$84.00 ,$539.00 ,"$1,996.00 ",2,$29.00 ,,,1,1125,t,29,59,88,363
2504,$49.00 ,$330.00 ,"$1,075.00 ",1,$15.00 ,,$40.00 ,2,1125,t,30,60,90,365
2505,$196.00 ,"$1,100.00 ","$3,800.00 ",6,$30.00 ,$350.00 ,$90.00 ,2,1125,t,2,32,56,88
2506,$55.00 ,$250.00 ,"$1,000.00 ",1,$0.00 ,,,5,1125,t,14,32,61,61
2507,$120.00 ,,,2,$10.00 ,$250.00 ,$60.00 ,2,1125,t,11,20,30,267
2508,$55.00 ,$400.00 ,"$1,250.00 ",1,$0.00 ,$250.00 ,$50.00 ,2,60,t,30,57,57,119
2509,$60.00 ,,,1,$0.00 ,$200.00 ,,2,5,t,30,60,89,89
2510,$129.00 ,,,2,$10.00 ,$250.00 ,$80.00 ,2,1125,t,30,60,89,89
2511,$90.00 ,$600.00 ,"$2,500.00 ",2,$10.00 ,$200.00 ,$40.00 ,1,1125,t,0,0,0,247
2512,$70.00 ,,,2,$0.00 ,$100.00 ,$15.00 ,2,1125,t,9,27,57,332
2513,$65.00 ,$400.00 ,,2,$0.00 ,$200.00 ,$25.00 ,2,1125,t,22,52,82,357
2514,$55.00 ,,,1,$5.00 ,,,1,90,t,30,60,89,89
2515,$120.00 ,$900.00 ,"$3,000.00 ",1,$0.00 ,$500.00 ,$80.00 ,2,1125,t,30,60,80,170
2516,$525.00 ,,,8,$50.00 ,"$1,000.00 ",$100.00 ,2,1125,t,9,20,36,76
2517,$99.00 ,$525.00 ,,2,$10.00 ,,,1,1125,t,5,12,23,135
2518,$90.00 ,,,1,$0.00 ,$150.00 ,,2,1125,t,30,60,90,365
2519,$750.00 ,"$4,800.00 ","$19,000.00 ",8,$75.00 ,"$1,000.00 ",$300.00 ,3,1125,t,25,46,76,345
2520,$250.00 ,"$1,575.00 ","$5,600.00 ",6,$20.00 ,$200.00 ,$100.00 ,2,1125,t,8,8,32,274
2521,$125.00 ,$650.00 ,"$1,800.00 ",1,$25.00 ,,$50.00 ,2,1125,t,27,27,55,250
2522,$380.00 ,,,8,$20.00 ,$100.00 ,$100.00 ,1,1125,t,30,60,90,347
2523,$130.00 ,,,1,$10.00 ,$150.00 ,,2,1125,t,30,60,90,365
2524,$135.00 ,$950.00 ,"$3,500.00 ",1,$0.00 ,,,2,1125,t,0,3,31,302
2525,$257.00 ,"$1,650.00 ","$7,200.00 ",4,$60.00 ,,$100.00 ,1,27,t,30,60,90,365
2526,$90.00 ,,,1,$0.00 ,$100.00 ,$50.00 ,1,1125,t,23,53,83,358
2527,$160.00 ,"$1,600.00 ",,1,$0.00 ,$500.00 ,$80.00 ,2,1125,t,25,55,85,175
2528,$66.00 ,$415.00 ,"$1,495.00 ",1,$8.00 ,,$15.00 ,1,90,t,28,56,83,357
2529,$65.00 ,$430.00 ,"$1,675.00 ",1,$5.00 ,,,3,365,t,0,0,0,185
2530,$60.00 ,,,1,$0.00 ,,,2,7,t,30,60,90,365
2531,$295.00 ,"$1,950.00 ","$7,434.00 ",1,$0.00 ,$150.00 ,$145.00 ,3,30,t,28,58,88,319
2532,$79.00 ,,,1,$0.00 ,$400.00 ,$60.00 ,1,29,t,25,55,85,360
2533,$250.00 ,,,4,$50.00 ,,$80.00 ,1,1125,t,3,10,10,45
2534,$58.00 ,$350.00 ,"$1,200.00 ",1,$10.00 ,,$15.00 ,1,1125,t,0,0,0,186
2535,$250.00 ,,,1,$0.00 ,$250.00 ,$150.00 ,2,1125,t,0,0,2,198
2536,$50.00 ,,,1,$25.00 ,$100.00 ,,1,4,t,0,0,0,275
2537,$89.00 ,$525.00 ,"$1,960.00 ",2,$15.00 ,$175.00 ,,1,1125,t,1,7,7,125
2538,$47.00 ,$320.00 ,"$1,000.00 ",1,$0.00 ,,$5.00 ,1,1125,t,9,39,69,344
2539,$189.00 ,"$1,350.00 ",,5,$50.00 ,$95.00 ,$150.00 ,2,1125,t,18,48,78,343
2540,$175.00 ,"$1,500.00 ","$3,600.00 ",6,$0.00 ,$500.00 ,$50.00 ,2,1125,t,0,0,0,0
2541,$95.00 ,$700.00 ,,2,$50.00 ,$350.00 ,$85.00 ,2,10,t,21,51,80,80
2542,$80.00 ,,,1,$0.00 ,$150.00 ,$85.00 ,1,1125,t,27,57,87,361
2543,$95.00 ,$650.00 ,"$1,895.00 ",2,$15.00 ,$250.00 ,$75.00 ,3,1125,t,26,56,86,361
2544,$65.00 ,$430.00 ,"$1,495.00 ",1,$12.00 ,$100.00 ,$60.00 ,3,1125,t,30,60,90,365
2545,$150.00 ,,,4,$10.00 ,$250.00 ,$100.00 ,1,1125,t,22,50,80,355
2546,$94.00 ,,,1,$0.00 ,$400.00 ,$75.00 ,2,29,t,26,51,81,356
2547,$109.00 ,$699.00 ,"$2,400.00 ",2,$25.00 ,$500.00 ,$75.00 ,1,31,t,0,0,0,92
2548,$62.00 ,,,1,$15.00 ,,$25.00 ,1,1125,t,24,54,84,359
2549,$150.00 ,"$1,000.00 ","$3,000.00 ",3,$25.00 ,$500.00 ,,2,1125,t,0,2,32,121
2550,$185.00 ,,,1,$0.00 ,,$165.00 ,2,1125,t,14,44,74,324
2551,$64.00 ,$350.00 ,"$1,400.00 ",1,$5.00 ,,,1,90,t,0,0,0,1
2552,$100.00 ,$600.00 ,"$2,300.00 ",1,$0.00 ,,,1,1125,t,30,60,90,365
2553,$125.00 ,,,1,$0.00 ,,,7,1125,t,30,57,57,120
2554,$45.00 ,$285.00 ,"$1,150.00 ",1,$0.00 ,,,2,1125,t,28,58,87,87
2555,$180.00 ,"$1,300.00 ","$3,200.00 ",1,$0.00 ,$500.00 ,$85.00 ,1,1125,t,24,54,84,359
2556,$60.00 ,,,1,$0.00 ,$125.00 ,$30.00 ,1,1125,t,30,60,90,365
2557,$125.00 ,$725.00 ,,2,$25.00 ,,$40.00 ,2,1125,t,26,56,86,356
2558,$415.00 ,"$2,200.00 ","$7,750.00 ",1,$0.00 ,,$150.00 ,2,1125,t,4,12,21,223
2559,$129.00 ,,,4,$20.00 ,,$40.00 ,1,1125,t,22,52,82,167
2560,$130.00 ,,,4,$25.00 ,,$75.00 ,2,1125,t,20,45,75,313
2561,$55.00 ,,,1,$0.00 ,,$15.00 ,2,1125,t,5,20,49,127
2562,$160.00 ,$985.00 ,"$4,000.00 ",4,$10.00 ,$200.00 ,$50.00 ,2,1125,t,0,0,0,0
2563,$55.00 ,,,1,$0.00 ,,$15.00 ,2,1125,t,22,43,73,151
2564,$115.00 ,,,2,$20.00 ,,,2,360,t,26,56,86,318
2565,$260.00 ,"$1,590.00 ","$4,500.00 ",1,$0.00 ,,$175.00 ,2,1125,t,0,0,23,132
2566,$110.00 ,$690.00 ,"$2,595.00 ",1,$0.00 ,,$25.00 ,3,1125,t,25,55,61,310
2567,$750.00 ,,,6,$0.00 ,,$75.00 ,2,1125,t,0,0,0,0
2568,$55.00 ,,,1,$0.00 ,,$25.00 ,2,1125,t,23,51,81,356
2569,$89.00 ,$548.00 ,"$2,194.00 ",1,$0.00 ,,,2,30,t,10,30,32,274
2570,$200.00 ,"$1,000.00 ",,1,$0.00 ,,,2,30,t,0,0,0,61
2571,$85.00 ,,,1,$0.00 ,,,1,1125,t,30,60,90,365
2572,$400.00 ,,,6,$0.00 ,$150.00 ,$150.00 ,2,1125,t,3,3,3,201
2573,$100.00 ,,,1,$0.00 ,,$10.00 ,2,10,t,30,60,89,89
2574,$125.00 ,$775.00 ,,1,$0.00 ,,$40.00 ,2,14,t,20,20,40,129
